row,column,value,context,item,sheet,file
140,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
142,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
144,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
146,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
148,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
150,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
152,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
154,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
156,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
158,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
160,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
162,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
164,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
166,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
168,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
170,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
172,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
174,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
176,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
178,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
180,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
182,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
184,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
186,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
188,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
190,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
192,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
194,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
196,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
198,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
200,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
202,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
204,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
206,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
208,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
210,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
212,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
214,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
216,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
218,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
220,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
222,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
224,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
226,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
228,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
230,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
232,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
234,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
236,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
238,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
240,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
242,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
244,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
246,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
248,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
250,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
252,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
254,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
256,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
258,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
260,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
262,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
264,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
266,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
268,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
270,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
272,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
274,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
276,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
278,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
280,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
282,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
284,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
286,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
288,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
290,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
292,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
294,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
296,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
298,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
300,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
302,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
304,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
306,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
308,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
310,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
312,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
314,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
316,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
318,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
320,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
322,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
324,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
326,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
328,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
330,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
332,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
334,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
336,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
338,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
340,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
342,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
344,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
346,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
348,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
350,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
352,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
354,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
356,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
358,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
360,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
362,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
364,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
366,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
368,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
370,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
372,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
374,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
376,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
378,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
380,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
382,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
384,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
386,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
388,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
390,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
392,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
394,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
396,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
398,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
400,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
402,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
404,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
406,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
408,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
410,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
412,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
414,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
416,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
418,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
420,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
422,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
424,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
426,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
428,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
430,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
432,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
434,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
436,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
438,4,Females,,Q6581072,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
7,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
9,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
11,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
13,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
15,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
17,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
19,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
21,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
23,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
25,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
27,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
29,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
31,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
33,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
35,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
37,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
39,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
41,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
43,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
45,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
47,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
49,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
51,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
53,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
55,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
57,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
59,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
61,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
63,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
65,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
67,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
69,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
71,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
73,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
75,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
77,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
79,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
81,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
83,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
85,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
87,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
89,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
91,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
93,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
95,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
97,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
99,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
101,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
103,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
105,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
107,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
109,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
111,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
113,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
115,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
117,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
119,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
121,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
123,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
125,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
127,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
129,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
131,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
133,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
135,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
137,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
139,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
141,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
143,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
145,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
147,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
149,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
151,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
153,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
155,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
157,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
159,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
161,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
163,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
165,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
167,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
169,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
171,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
173,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
175,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
177,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
179,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
181,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
183,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
185,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
187,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
189,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
191,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
193,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
195,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
197,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
199,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
201,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
203,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
205,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
207,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
209,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
211,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
213,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
215,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
217,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
219,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
221,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
223,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
225,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
227,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
229,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
231,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
233,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
235,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
237,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
239,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
241,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
243,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
245,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
247,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
249,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
251,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
253,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
255,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
257,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
259,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
261,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
263,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
265,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
267,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
269,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
271,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
273,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
275,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
277,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
279,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
281,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
283,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
285,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
287,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
289,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
291,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
293,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
295,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
297,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
299,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
301,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
303,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
305,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
307,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
309,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
311,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
313,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
315,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
317,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
319,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
321,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
323,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
325,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
327,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
329,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
331,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
333,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
335,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
337,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
339,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
341,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
343,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
345,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
347,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
349,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
351,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
353,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
355,4,Males,,Q6581097,By Sex Count and Rate,homicide_report_total_and_sex.xlsx
